Time,ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Tot Cool Cap [W],ERV1:DesPer 1:Des Heat Mass Flow [kg/s],ERV1:DesPer 1:Des Heat Cap [W],ERV1:DesPer 1:Des Cool Mass Flow [kg/s],ERV1:DesPer 1:Des Sens Cool Cap [W],ERV1:DesPer 1:Des Tot Cool Cap [W],ERV1:DesPer 2:Des Heat Mass Flow [kg/s],ERV1:DesPer 2:Des Heat Cap [W],ERV1:DesPer 2:Des Cool Mass Flow [kg/s],ERV1:DesPer 2:Des Sens Cool Cap [W],ERV1:DesPer 2:Des Tot Cool Cap [W]
18:15:00,7.087790E-02,5.177483E+02,2.949910E-01,7.546546E+01,3.337932E+02,2.571460E-01,4.616868E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.449695E+02,4.894700E-02,2.117871E+01,6.487110E+01,3.300711E-02,8.573385E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.692296E+02,9.951345E-02,3.870035E+01,4.311114E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.727790E+02,4.067655E-01,5.361289E+01,9.620533E+02,2.052619E-01,3.548736E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.035498E+02,1.490048E-01,1.465946E+01,4.321595E+02,7.322015E-02,1.166686E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,4.763291E+02,6.520776E-02,6.970905E+01,1.091359E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,4.763294E+02,6.520780E-02,6.970910E+01,1.091360E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,6.378667E+03,1.818445E+00,2.118674E+04,2.774062E+04,1.288934E+00,3.589874E+04,8.732169E-01,0.000000E+00,0.000000E+00
18:30:00,7.087790E-02,5.441895E+02,2.916245E-01,4.903251E+01,3.046012E+02,2.568836E-01,4.613939E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.523731E+02,4.821509E-02,1.377612E+01,5.691517E+01,3.297124E-02,8.569381E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.829791E+02,1.004607E-01,2.493727E+01,4.213846E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.918168E+02,4.074342E-01,3.458459E+01,9.366762E+02,2.049436E-01,3.545182E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.088381E+02,1.477005E-01,9.375839E+00,4.259413E+02,7.311904E-02,1.165558E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,5.006551E+02,6.520776E-02,4.538305E+01,8.432063E+01,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,5.006554E+02,6.520780E-02,4.538308E+01,8.432069E+01,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,6.704424E+03,1.811061E+00,2.077880E+04,2.729478E+04,1.288157E+00,3.589007E+04,8.732169E-01,0.000000E+00,0.000000E+00
18:45:00,7.087790E-02,5.706308E+02,2.863181E-01,2.260223E+01,2.746979E+02,2.566254E-01,4.611055E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.597766E+02,4.744576E-02,6.373582E+00,4.893639E+01,3.293756E-02,8.565620E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.967285E+02,1.023777E-01,1.115977E+01,4.132853E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.108545E+02,4.060052E-01,1.556255E+01,9.098439E+02,2.046452E-01,3.541850E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.141263E+02,1.463353E-01,4.092526E+00,4.196945E+02,7.302466E-02,1.164504E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,5.249811E+02,6.520776E-02,2.105705E+01,5.950458E+01,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,5.249814E+02,6.520780E-02,2.105707E+01,5.950462E+01,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,7.030181E+03,1.799363E+00,2.032282E+04,2.678696E+04,1.287417E+00,3.588181E+04,8.732169E-01,0.000000E+00,0.000000E+00
19:00:00,7.087790E-02,5.970721E+02,2.789477E-01,0.000000E+00,2.439533E+02,2.563711E-01,4.608216E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.671802E+02,4.663350E-02,0.000000E+00,4.092270E+01,3.290589E-02,8.562084E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.104780E+02,1.051345E-01,0.000000E+00,4.058121E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.298922E+02,4.022090E-01,0.000000E+00,8.813303E+02,2.043652E-01,3.538724E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.194146E+02,1.448932E-01,0.000000E+00,4.133647E+02,7.293652E-02,1.163520E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,5.493071E+02,6.520776E-02,0.000000E+00,3.468981E+01,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,5.493075E+02,6.520780E-02,0.000000E+00,3.468983E+01,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,7.355938E+03,1.785478E+00,1.984245E+04,2.626874E+04,1.286711E+00,3.587392E+04,8.732169E-01,0.000000E+00,0.000000E+00
19:15:00,7.087790E-02,6.164623E+02,2.694968E-01,0.000000E+00,2.194877E+02,2.561207E-01,4.605420E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.726095E+02,4.581154E-02,0.000000E+00,3.491831E+01,3.287609E-02,8.558756E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.205610E+02,1.075673E-01,0.000000E+00,3.978609E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.438532E+02,3.958459E-01,0.000000E+00,8.561960E+02,2.041024E-01,3.535790E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.232927E+02,1.434160E-01,0.000000E+00,4.085083E+02,7.285413E-02,1.162600E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,5.671461E+02,6.520776E-02,0.000000E+00,1.649241E+01,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,5.671465E+02,6.520780E-02,0.000000E+00,1.649242E+01,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,7.594826E+03,1.767085E+00,1.939873E+04,2.578563E+04,1.286036E+00,3.586639E+04,8.732169E-01,0.000000E+00,0.000000E+00
19:30:00,7.087790E-02,6.358526E+02,2.574818E-01,0.000000E+00,1.934604E+02,2.558740E-01,4.602666E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.780387E+02,4.497919E-02,0.000000E+00,2.889471E+01,3.284802E-02,8.555622E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.306439E+02,1.089095E-01,0.000000E+00,3.867536E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.578142E+02,3.863511E-01,0.000000E+00,8.280839E+02,2.038555E-01,3.533033E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.271707E+02,1.418938E-01,0.000000E+00,4.035946E+02,7.277709E-02,1.161740E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,5.849852E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,5.849856E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,7.833715E+03,1.740486E+00,1.886362E+04,2.518090E+04,1.285391E+00,3.585919E+04,8.732169E-01,0.000000E+00,0.000000E+00
19:45:00,7.087790E-02,6.552429E+02,2.428283E-01,0.000000E+00,1.657265E+02,2.556309E-01,4.599952E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.834680E+02,4.415009E-02,0.000000E+00,2.286435E+01,3.282155E-02,8.552667E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.407269E+02,1.086510E-01,0.000000E+00,3.732800E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.717752E+02,3.734986E-01,0.000000E+00,7.968521E+02,2.036234E-01,3.530441E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.310488E+02,1.403364E-01,0.000000E+00,3.986571E+02,7.270499E-02,1.160935E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.028243E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.028247E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,8.072603E+03,1.704787E+00,1.822719E+04,2.444014E+04,1.284774E+00,3.585230E+04,8.732169E-01,0.000000E+00,0.000000E+00
20:00:00,7.087790E-02,6.746331E+02,2.265208E-01,0.000000E+00,1.369939E+02,2.553914E-01,4.597278E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.888973E+02,4.332568E-02,0.000000E+00,1.682385E+01,3.279659E-02,8.549880E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.508098E+02,1.068106E-01,0.000000E+00,3.576489E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.857362E+02,3.580114E-01,0.000000E+00,7.642053E+02,2.034051E-01,3.528004E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.349268E+02,1.387396E-01,0.000000E+00,3.936779E+02,7.263747E-02,1.160181E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.206633E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.206638E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,8.311491E+03,1.661991E+00,1.751174E+04,2.359025E+04,1.284182E+00,3.584569E+04,8.732169E-01,0.000000E+00,0.000000E+00
20:15:00,7.087790E-02,6.904979E+02,2.111809E-01,0.000000E+00,1.128968E+02,2.551554E-01,4.594642E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.933394E+02,4.253203E-02,0.000000E+00,1.181131E+01,3.277301E-02,8.547247E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.590595E+02,1.044460E-01,0.000000E+00,3.448523E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,4.971588E+02,3.421236E-01,0.000000E+00,7.368419E+02,2.031995E-01,3.525709E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.380998E+02,1.371371E-01,0.000000E+00,3.895017E+02,7.257421E-02,1.159474E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.352589E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.352594E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,8.506945E+03,1.618996E+00,1.683752E+04,2.277912E+04,1.283615E+00,3.583936E+04,8.732169E-01,0.000000E+00,0.000000E+00
20:30:00,7.087790E-02,7.063626E+02,1.983181E-01,0.000000E+00,9.009511E+01,2.549228E-01,4.592045E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.977815E+02,4.179221E-02,0.000000E+00,6.831971E+00,3.275073E-02,8.544760E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.673092E+02,1.021275E-01,0.000000E+00,3.320404E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.085815E+02,3.274186E-01,0.000000E+00,7.125634E+02,2.030060E-01,3.523547E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.412727E+02,1.355675E-01,0.000000E+00,3.854168E+02,7.251489E-02,1.158812E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.498545E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.498550E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,8.702399E+03,1.580188E+00,1.620992E+04,2.202349E+04,1.283070E+00,3.583327E+04,8.732169E-01,0.000000E+00,0.000000E+00
20:45:00,7.087790E-02,7.222274E+02,1.888132E-01,0.000000E+00,6.938261E+01,2.546934E-01,4.589485E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,2.022237E+02,4.110988E-02,0.000000E+00,1.880713E+00,3.272966E-02,8.542407E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.755589E+02,1.002326E-01,0.000000E+00,3.196634E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.200041E+02,3.150201E-01,0.000000E+00,6.922446E+02,2.028235E-01,3.521510E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.444457E+02,1.340470E-01,0.000000E+00,3.813794E+02,7.245923E-02,1.158191E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.644501E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.644506E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,8.897853E+03,1.548474E+00,1.566131E+04,2.136879E+04,1.282547E+00,3.582743E+04,8.732169E-01,0.000000E+00,0.000000E+00
21:00:00,7.087790E-02,7.380922E+02,1.824591E-01,0.000000E+00,5.105088E+01,2.544674E-01,4.586960E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,2.066658E+02,4.049798E-02,0.000000E+00,0.000000E+00,3.270972E-02,8.540181E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.838086E+02,9.884927E-02,0.000000E+00,3.085229E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.314267E+02,3.051067E-01,0.000000E+00,6.761007E+02,2.026514E-01,3.519589E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.476187E+02,1.326074E-01,0.000000E+00,3.774615E+02,7.240699E-02,1.157607E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.790457E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.790462E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,9.093308E+03,1.524097E+00,1.519439E+04,2.082293E+04,1.282044E+00,3.582181E+04,8.732169E-01,0.000000E+00,0.000000E+00
21:15:00,7.087790E-02,7.539569E+02,1.773183E-01,0.000000E+00,3.303406E+01,2.542445E-01,4.584472E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,2.111079E+02,3.992574E-02,0.000000E+00,0.000000E+00,3.269083E-02,8.538072E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,3.920583E+02,9.765253E-02,0.000000E+00,2.974657E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.428494E+02,2.963635E-01,0.000000E+00,6.607498E+02,2.024891E-01,3.517777E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.507916E+02,1.312235E-01,0.000000E+00,3.735744E+02,7.235791E-02,1.157059E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,6.936413E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,6.936418E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,9.288762E+03,1.502931E+00,1.476322E+04,2.032155E+04,1.281559E+00,3.581640E+04,8.732169E-01,0.000000E+00,0.000000E+00
21:30:00,7.087790E-02,7.698217E+02,1.729109E-01,0.000000E+00,1.505079E+01,2.540248E-01,4.582019E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,2.155501E+02,3.937991E-02,0.000000E+00,0.000000E+00,3.267293E-02,8.536073E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,4.003080E+02,9.657048E-02,0.000000E+00,2.865452E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.542720E+02,2.884391E-01,0.000000E+00,6.455968E+02,2.023358E-01,3.516065E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.539646E+02,1.298933E-01,0.000000E+00,3.697109E+02,7.231177E-02,1.156544E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,7.082369E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,7.082374E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,9.484216E+03,1.483946E+00,1.435633E+04,1.984983E+04,1.281092E+00,3.581119E+04,8.732169E-01,0.000000E+00,0.000000E+00
21:45:00,7.087790E-02,7.856864E+02,1.690262E-01,0.000000E+00,0.000000E+00,2.538081E-01,4.579599E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,2.199922E+02,3.885297E-02,0.000000E+00,0.000000E+00,3.265596E-02,8.534178E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,4.085577E+02,9.558229E-02,0.000000E+00,2.758260E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.656946E+02,2.811876E-01,0.000000E+00,6.305667E+02,2.021910E-01,3.514448E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.571375E+02,1.286187E-01,0.000000E+00,3.658761E+02,7.226839E-02,1.156060E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,7.228325E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,7.228330E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,9.679670E+03,1.466716E+00,1.396901E+04,1.940215E+04,1.280642E+00,3.580617E+04,8.732169E-01,0.000000E+00,0.000000E+00
22:00:00,7.087790E-02,8.015512E+02,1.655080E-01,0.000000E+00,0.000000E+00,2.535945E-01,4.577214E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,2.244343E+02,3.833774E-02,0.000000E+00,0.000000E+00,3.263986E-02,8.532380E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,4.168073E+02,9.467474E-02,0.000000E+00,2.652794E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,5.771173E+02,2.745172E-01,0.000000E+00,6.156562E+02,2.020541E-01,3.512920E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,1.603105E+02,1.273969E-01,0.000000E+00,3.620640E+02,7.222756E-02,1.155604E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,7.374281E+02,6.520776E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,7.374287E+02,6.520780E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,9.875124E+03,1.450929E+00,1.359775E+04,1.897426E+04,1.280208E+00,3.580132E+04,8.732169E-01,0.000000E+00,0.000000E+00
